Timestamp,Source IP,Destination IP,Protocol,Predicted_Label,Explanation
2025-11-11 14:27:04,192.168.137.139,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000"
2025-11-11 14:27:04,8.8.8.8,192.168.137.139,0,0,1,DoS,"pps=10000.0, bytes/s=740000"
2025-11-11 14:27:04,192.168.137.139,57.128.101.74,50641,6568,6,DoS,"pps=10000.0, bytes/s=660000"
2025-11-11 14:27:06,192.168.137.1,239.255.255.250,62247,1900,17,Normal Traffic,ML: Normal Traffic
2025-11-11 14:27:12,192.168.137.139,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000"
2025-11-11 14:27:12,8.8.8.8,192.168.137.139,0,0,1,DoS,"pps=10000.0, bytes/s=740000"
2025-11-11 14:27:12,192.168.137.139,35.186.224.22,50644,443,6,Normal Traffic,ML: Normal Traffic
2025-11-11 14:27:12,35.186.224.22,192.168.137.139,443,50644,6,Normal Traffic,ML: Normal Traffic
2025-11-11 14:27:12,192.168.137.139,57.128.101.74,50641,6568,6,DoS,"pps=10000.0, bytes/s=660000"
2025-11-11 14:27:16,192.168.137.139,192.168.137.1,55179,53,17,DoS,"pps=10000.0, bytes/s=830000"
2025-11-11 14:27:16,192.168.137.139,192.168.137.1,49868,53,17,DoS,"pps=10000.0, bytes/s=830000"
2025-11-11 14:27:16,192.168.137.1,192.168.137.139,53,55179,17,DoS,"pps=10000.0, bytes/s=1960000"
2025-11-11 14:27:16,192.168.137.1,192.168.137.139,53,49868,17,DoS,"pps=10000.0, bytes/s=1500000"
2025-11-11 14:27:16,192.168.137.139,35.186.224.24,50645,443,6,Normal Traffic,ML: Normal Traffic
2025-11-11 14:27:16,35.186.224.24,192.168.137.139,443,50645,6,Normal Traffic,ML: Normal Traffic
2025-11-11 14:27:16,192.168.137.139,192.168.137.255,57621,57621,17,DoS,"pps=10000.0, bytes/s=860000"
2025-11-11 14:27:18,192.168.137.139,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000"
2025-11-11 14:27:18,8.8.8.8,192.168.137.139,0,0,1,DoS,"pps=10000.0, bytes/s=740000"
2025-11-11 14:27:20,192.168.137.139,172.253.118.188,17820,443,6,DoS,"pps=10000.0, bytes/s=550000"
2025-11-11 14:27:20,172.253.118.188,192.168.137.139,443,17820,6,DoS,"pps=10000.0, bytes/s=660000"
2025-11-11 14:27:22,192.168.137.139,35.186.224.24,50646,443,6,Normal Traffic,ML: Normal Traffic
2025-11-11 14:27:22,35.186.224.24,192.168.137.139,443,50646,6,Normal Traffic,ML: Normal Traffic
2025-11-11 14:27:22,192.168.137.139,172.253.118.188,24759,443,6,DoS,"pps=10000.0, bytes/s=550000"
2025-11-11 14:27:22,172.253.118.188,192.168.137.139,443,24759,6,DoS,"pps=10000.0, bytes/s=660000"
2025-11-11 14:27:22,192.168.137.139,192.168.137.1,49368,53,17,DoS,"pps=10000.0, bytes/s=850000"
2025-11-11 14:27:22,192.168.137.139,192.168.137.1,57420,53,17,DoS,"pps=10000.0, bytes/s=850000"
2025-11-11 14:27:22,192.168.137.1,192.168.137.139,53,57420,17,DoS,"pps=10000.0, bytes/s=1590000"
2025-11-11 14:27:22,192.168.137.1,192.168.137.139,53,49368,17,DoS,"pps=10000.0, bytes/s=2100000"
2025-11-11 14:27:22,192.168.137.139,35.186.224.22,50647,443,6,Normal Traffic,ML: Normal Traffic
2025-11-11 14:27:22,35.186.224.22,192.168.137.139,443,50647,6,Normal Traffic,ML: Normal Traffic
2025-11-11 14:27:22,142.250.207.170,192.168.137.139,443,59312,6,Normal Traffic,ML: Normal Traffic
2025-11-11 14:27:22,192.168.137.139,142.250.207.170,59312,443,6,DoS,"pps=20000.0, bytes/s=1780000"
2025-11-11 14:27:26,192.168.137.139,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000"
2025-11-11 14:27:26,8.8.8.8,192.168.137.139,0,0,1,DoS,"pps=10000.0, bytes/s=740000"
2025-11-11 14:27:29,192.168.137.139,35.186.224.24,50648,443,6,Normal Traffic,ML: Normal Traffic
2025-11-11 14:27:29,35.186.224.24,192.168.137.139,443,50648,6,Normal Traffic,ML: Normal Traffic
2025-11-11 14:27:33,192.168.137.139,35.186.224.22,50649,443,6,Normal Traffic,ML: Normal Traffic
2025-11-11 14:27:33,35.186.224.22,192.168.137.139,443,50649,6,Normal Traffic,ML: Normal Traffic
2025-11-11 14:27:33,192.168.137.139,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000"
2025-11-11 14:27:33,8.8.8.8,192.168.137.139,0,0,1,DoS,"pps=10000.0, bytes/s=740000"
2025-11-11 14:27:35,192.168.137.139,192.168.137.1,64077,53,17,DoS,"pps=10000.0, bytes/s=830000"
2025-11-11 14:27:35,192.168.137.139,192.168.137.1,61930,53,17,DoS,"pps=10000.0, bytes/s=830000"
2025-11-11 14:27:35,192.168.137.1,192.168.137.139,53,64077,17,DoS,"pps=10000.0, bytes/s=1960000"
2025-11-11 14:27:35,192.168.137.139,35.186.224.24,50650,443,6,Normal Traffic,ML: Normal Traffic
2025-11-11 14:27:35,192.168.137.1,192.168.137.139,53,61930,17,DoS,"pps=10000.0, bytes/s=1500000"
2025-11-11 14:27:35,192.168.137.139,192.168.137.1,53,61930,1,DoS,"pps=10000.0, bytes/s=1780000"
2025-11-11 14:27:35,35.186.224.24,192.168.137.139,443,50650,6,Normal Traffic,ML: Normal Traffic
2025-11-11 14:27:35,104.199.241.202,192.168.137.139,443,3586,6,DoS,"pps=10000.0, bytes/s=650000"
2025-11-11 14:27:35,192.168.137.139,104.199.241.202,3586,443,6,DoS,"pps=10000.0, bytes/s=540000"
2025-11-11 14:27:37,192.168.137.139,104.18.32.47,25331,443,6,DoS,"pps=10000.0, bytes/s=550000"
2025-11-11 14:27:37,104.18.32.47,192.168.137.139,443,25331,6,DoS,"pps=10000.0, bytes/s=540000"
2025-11-11 19:31:53,192.168.0.112,148.113.20.2,44598,443,6,DoS,"pps=10000.0, bytes/s=550000",0.0001,10000.0,550000.0,0,0,0,0,0
2025-11-11 19:31:53,148.113.20.2,192.168.0.112,443,44598,6,DoS,"pps=10000.0, bytes/s=660000",0.0001,10000.0,660000.0,0,0,0,0,0
2025-11-11 19:31:53,192.168.0.112,49.205.72.130,50238,53,17,DoS,"pps=10000.0, bytes/s=880000",0.0001,10000.0,880000.0,0,0,0,0,0
2025-11-11 19:31:53,192.168.0.112,49.205.72.130,53524,53,17,DoS,"pps=10000.0, bytes/s=880000",0.0001,10000.0,880000.0,0,0,0,0,0
2025-11-11 19:31:53,49.205.72.130,192.168.0.112,53,50238,17,DoS,"pps=10000.0, bytes/s=1360000",0.0001,10000.0,1360000.0,0,0,0,0,0
2025-11-11 19:31:53,49.205.72.130,192.168.0.112,53,53524,17,DoS,"pps=10000.0, bytes/s=1720000",0.0001,10000.0,1720000.0,0,0,0,0,0
2025-11-11 19:31:53,192.168.0.112,172.253.134.188,18231,443,6,DoS,"pps=10000.0, bytes/s=550000",0.0001,10000.0,550000.0,0,0,0,0,0
2025-11-11 19:31:53,172.253.134.188,192.168.0.112,443,18231,6,DoS,"pps=10000.0, bytes/s=660000",0.0001,10000.0,660000.0,0,0,0,0,0
2025-11-11 19:31:55,192.168.0.112,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 19:31:55,8.8.8.8,192.168.0.112,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 19:31:59,192.168.0.112,192.168.0.255,57621,57621,17,DoS,"pps=10000.0, bytes/s=860000",0.0001,10000.0,860000.0,0,0,0,0,0
2025-11-11 19:31:59,192.168.0.115,239.255.255.250,57389,1900,17,DoS,"pps=10000.0, bytes/s=1670000",0.0001,10000.0,1670000.0,0,0,0,0,0
2025-11-11 19:32:02,127.0.0.1,127.0.0.1,0,0,1,ICMP-Flood,icmp_count=6400,9.678148746490479,661.2834920852802,28435.190159667043,0,6400,0,0,0
2025-11-11 19:32:04,192.168.0.112,148.113.20.2,44598,443,6,DoS,"pps=10000.0, bytes/s=550000",0.0001,10000.0,550000.0,0,0,0,0,0
2025-11-11 19:32:04,148.113.20.2,192.168.0.112,443,44598,6,DoS,"pps=10000.0, bytes/s=660000",0.0001,10000.0,660000.0,0,0,0,0,0
2025-11-11 19:32:04,192.168.0.112,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 19:32:04,8.8.8.8,192.168.0.112,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 19:32:04,192.168.0.1,224.0.0.1,0,0,2,DoS,"pps=10000.0, bytes/s=500000",0.0001,10000.0,500000.0,0,0,0,0,0
2025-11-11 19:32:04,192.168.0.137,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 19:32:06,192.168.0.107,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 19:32:06,192.168.0.115,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=620000",0.0001,10000.0,620000.0,0,0,0,0,0
2025-11-11 19:32:06,192.168.0.123,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 19:32:06,192.168.0.113,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 19:32:08,192.168.0.107,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 19:32:08,192.168.0.126,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 19:32:08,192.168.0.113,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 19:32:10,192.168.0.115,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 19:32:10,192.168.0.109,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=620000",0.0001,10000.0,620000.0,0,0,0,0,0
2025-11-11 19:32:10,192.168.0.106,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 19:32:10,192.168.0.112,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 19:32:10,8.8.8.8,192.168.0.112,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 19:32:10,192.168.0.123,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 19:32:10,192.168.0.112,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 19:32:12,192.168.0.107,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 19:55:21,142.250.183.164,192.168.0.112,443,28202,6,Port-Scan,unique_ports=13,0.32013702392578125,12.4946497938562,5088.446128547937,1,0,0,0,0
2025-11-11 19:55:21,142.250.183.164,192.168.0.112,443,28203,6,Port-Scan,unique_ports=13,0.30176854133605957,13.255192149222294,5398.177002770779,1,0,0,0,0
2025-11-11 19:55:21,142.250.183.164,192.168.0.112,443,28204,6,Port-Scan,unique_ports=13,0.3225095272064209,12.402734377021416,5051.013575041971,1,0,0,0,0
2025-11-11 19:55:21,142.250.183.164,192.168.0.112,443,28205,6,Port-Scan,unique_ports=13,0.27837133407592773,14.369295650639703,5851.895653723019,1,0,0,0,0
2025-11-11 19:55:21,192.168.0.112,142.250.183.164,28206,443,6,DoS,"pps=80.1, bytes/s=9786",0.0749044418334961,80.10205874489134,9785.80151000089,1,0,0,0,0
2025-11-11 19:55:21,142.250.183.164,192.168.0.112,443,28206,6,DoS,"pps=70.3, bytes/s=28372",0.05688762664794922,70.3140601163434,28371.723256944562,1,0,0,0,0
2025-11-11 19:55:21,142.250.183.164,192.168.0.112,443,28207,6,Port-Scan,unique_ports=13,0.3474915027618408,11.511072841229927,4687.884414590888,1,0,0,0,0
2025-11-11 19:55:21,142.250.183.164,192.168.0.112,443,28208,6,Port-Scan,unique_ports=13,0.2865748405456543,17.4474492962457,5872.811433116303,1,0,0,0,0
2025-11-11 19:55:21,142.250.183.164,192.168.0.112,443,28209,6,Port-Scan,unique_ports=13,0.3110175132751465,12.861012095037033,5237.647175703832,1,0,0,0,0
2025-11-11 19:55:23,142.250.183.164,192.168.0.112,443,28210,6,Port-Scan,unique_ports=13,0.3080101013183594,12.986587072563566,5288.787585301512,1,0,0,0,0
2025-11-11 19:55:23,142.250.183.164,192.168.0.112,443,28211,6,Port-Scan,unique_ports=13,0.31415367126464844,12.732622171492407,5185.360379340283,1,0,0,0,0
2025-11-11 19:55:23,142.250.183.164,192.168.0.112,443,28212,6,Port-Scan,unique_ports=13,0.3032500743865967,13.190433697637356,5371.804123362814,1,0,0,0,0
2025-11-11 21:34:26,192.168.0.112,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 21:34:26,8.8.8.8,192.168.0.112,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 21:34:30,192.168.0.102,224.0.0.251,5353,5353,17,DoS,"pps=10000.0, bytes/s=1190000",0.0001,10000.0,1190000.0,0,0,0,0,0
2025-11-11 21:34:30,192.168.0.112,148.113.20.2,49251,443,6,DoS,"pps=10000.0, bytes/s=550000",0.0001,10000.0,550000.0,0,0,0,0,0
2025-11-11 21:34:30,148.113.20.2,192.168.0.112,443,49251,6,DoS,"pps=10000.0, bytes/s=660000",0.0001,10000.0,660000.0,0,0,0,0,0
2025-11-11 21:34:32,192.168.0.112,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 21:34:32,8.8.8.8,192.168.0.112,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 21:34:35,192.168.0.114,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 21:34:37,192.168.0.123,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 21:34:37,192.168.0.107,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 21:34:37,192.168.0.103,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=600000",0.0001,10000.0,600000.0,0,0,0,0,0
2025-11-11 21:34:37,192.168.0.102,224.0.0.251,5353,5353,17,DoS,"pps=10000.0, bytes/s=1070000",0.0001,10000.0,1070000.0,0,0,0,0,0
2025-11-11 21:34:39,192.168.0.137,239.255.255.250,60000,1900,17,DoS,"pps=62.8, bytes/s=23828",0.38199520111083984,62.82801441015002,23827.524465049395,0,0,0,0,0
2025-11-11 21:34:39,192.168.0.102,224.0.0.251,5353,5353,17,DoS,"pps=10000.0, bytes/s=1070000",0.0001,10000.0,1070000.0,0,0,0,0,0
2025-11-11 21:34:39,192.168.0.112,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 21:34:41,8.8.8.8,192.168.0.112,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 21:34:41,192.168.0.112,162.159.152.17,38075,443,6,DoS,"pps=10000.0, bytes/s=550000",0.0001,10000.0,550000.0,0,0,0,0,0
2025-11-11 21:34:41,162.159.152.17,192.168.0.112,443,38075,6,DoS,"pps=10000.0, bytes/s=660000",0.0001,10000.0,660000.0,0,0,0,0,0
2025-11-11 21:34:41,192.168.0.102,224.0.0.251,5353,5353,17,DoS,"pps=10000.0, bytes/s=1070000",0.0001,10000.0,1070000.0,0,0,0,0,0
2025-11-11 21:34:43,192.168.0.109,224.0.0.251,5353,5353,17,DoS,"pps=10000.0, bytes/s=870000",0.0001,10000.0,870000.0,0,0,0,0,0
2025-11-11 21:34:43,192.168.0.137,224.0.0.251,5353,5353,17,DoS,"pps=10000.0, bytes/s=2240000",0.0001,10000.0,2240000.0,0,0,0,0,0
2025-11-11 21:34:43,192.168.0.109,239.255.255.250,50941,1900,17,DoS,"pps=10000.0, bytes/s=1670000",0.0001,10000.0,1670000.0,0,0,0,0,0
2025-11-11 21:34:43,192.168.0.137,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 21:34:47,192.168.0.112,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 21:34:47,8.8.8.8,192.168.0.112,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 21:34:49,192.168.0.106,224.0.0.22,0,0,2,DoS,"pps=67.3, bytes/s=3635",0.029710054397583008,67.31727829359697,3635.133027854237,0,0,0,0,0
2025-11-11 21:34:51,192.168.0.112,148.113.20.2,49251,443,6,DoS,"pps=10000.0, bytes/s=550000",0.0001,10000.0,550000.0,0,0,0,0,0
2025-11-11 21:34:51,148.113.20.2,192.168.0.112,443,49251,6,DoS,"pps=10000.0, bytes/s=660000",0.0001,10000.0,660000.0,0,0,0,0,0
2025-11-11 21:34:53,192.168.0.106,224.0.0.251,5353,5353,17,DoS,"pps=10000.0, bytes/s=6120000",0.0001,10000.0,6120000.0,0,0,0,0,0
2025-11-11 21:34:53,192.168.0.109,192.168.0.255,57621,57621,17,DoS,"pps=10000.0, bytes/s=820000",0.0001,10000.0,820000.0,0,0,0,0,0
2025-11-11 21:34:53,192.168.0.112,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 21:34:53,8.8.8.8,192.168.0.112,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 21:34:57,192.168.0.106,224.0.0.251,5353,5353,17,DoS,"pps=10000.0, bytes/s=6120000",0.0001,10000.0,6120000.0,0,0,0,0,0
2025-11-11 21:34:59,192.168.0.1,224.0.0.1,0,0,2,DoS,"pps=10000.0, bytes/s=500000",0.0001,10000.0,500000.0,0,0,0,0,0
2025-11-11 21:35:02,192.168.0.112,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 21:35:02,8.8.8.8,192.168.0.112,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 21:35:02,192.168.0.112,148.113.20.2,49251,443,6,DoS,"pps=67.3, bytes/s=3666",0.02973628044128418,67.25790752307113,3665.555960007376,0,0,0,0,0
2025-11-11 21:35:02,192.168.0.137,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=620000",0.0001,10000.0,620000.0,0,0,0,0,0
2025-11-11 21:35:02,192.168.0.123,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 21:35:04,192.168.0.112,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 21:35:04,192.168.0.106,224.0.0.251,5353,5353,17,DoS,"pps=10000.0, bytes/s=6120000",0.0001,10000.0,6120000.0,0,0,0,0,0
2025-11-11 21:35:04,192.168.0.107,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 21:35:06,192.168.0.106,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 21:35:08,192.168.0.103,224.0.0.22,0,0,2,DoS,"pps=10000.0, bytes/s=600000",0.0001,10000.0,600000.0,0,0,0,0,0
2025-11-11 21:35:08,192.168.0.112,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 21:35:08,8.8.8.8,192.168.0.112,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 22:16:19,192.168.0.112,142.251.220.99,28052,80,6,Multi-Target-Scan,unique_dsts=5,0.04775500297546387,41.880428759005284,2261.5431529862853,0,0,0,0,0
2025-11-11 22:16:19,192.168.0.112,142.251.220.99,49158,80,6,DoS,"pps=112.9, bytes/s=6098",0.01770949363708496,112.9337767067408,6098.423942164003,0,0,0,0,0
2025-11-11 22:16:19,192.168.0.112,142.250.182.74,63399,443,6,DoS,"pps=198.1, bytes/s=10695",0.010097742080688477,198.0640804665549,10695.460345193966,0,0,0,0,0
2025-11-11 22:16:19,192.168.0.112,172.217.24.14,3502,443,6,DoS,"pps=219.8, bytes/s=11869",0.009099483489990234,219.7926950689095,11868.805533721114,0,0,0,0,0
2025-11-11 22:16:19,142.250.182.74,192.168.0.112,443,63399,6,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 22:16:19,172.217.24.14,192.168.0.112,443,3502,6,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 22:16:19,142.251.220.99,192.168.0.112,80,49158,6,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 22:16:19,142.251.220.99,192.168.0.112,80,28052,6,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 22:16:19,192.168.0.112,52.182.143.208,30074,443,6,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 22:16:19,192.168.0.112,52.182.143.208,30076,443,6,Multi-Target-Scan,unique_dsts=5,0.24296283721923828,8.231711577335977,444.5124251761427,0,0,0,0,0
2025-11-11 22:16:19,52.182.143.208,192.168.0.112,443,30076,6,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 22:16:19,52.182.143.208,192.168.0.112,443,30074,6,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 22:16:19,13.107.137.11,192.168.0.112,443,42100,6,DoS,"pps=10000.0, bytes/s=540000",0.0001,10000.0,540000.0,0,0,0,0,0
2025-11-11 22:16:21,192.168.0.112,3.233.158.26,56374,443,6,Multi-Target-Scan,unique_dsts=6,1.0729684829711914,4.6599691224427575,311.28593737917623,0,0,0,0,0
2025-11-11 22:16:21,192.168.0.102,224.0.0.251,5353,5353,17,DoS,"pps=10000.0, bytes/s=1190000",0.0001,10000.0,1190000.0,0,0,0,0,0
2025-11-11 22:16:24,192.168.0.112,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 22:16:24,8.8.8.8,192.168.0.112,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 22:16:24,192.168.0.109,224.0.0.251,5353,5353,17,DoS,"pps=10000.0, bytes/s=1190000",0.0001,10000.0,1190000.0,0,0,0,0,0
2025-11-11 22:16:26,148.113.9.59,192.168.0.112,443,25914,6,DoS,"pps=129.7, bytes/s=7784",0.015415430068969727,129.7401364121441,7784.408184728645,0,0,0,0,0
2025-11-11 22:16:26,192.168.0.112,148.113.9.59,25914,443,6,DoS,"pps=20000.0, bytes/s=1090000",0.0001,20000.0,1090000.0,0,0,0,0,0
2025-11-11 22:16:30,192.168.0.112,8.8.8.8,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 22:16:30,8.8.8.8,192.168.0.112,0,0,1,DoS,"pps=10000.0, bytes/s=740000",0.0001,10000.0,740000.0,0,1,0,0,0
2025-11-11 22:16:30,192.168.0.119,224.0.0.251,5353,5353,17,DoS,"pps=10000.0, bytes/s=3770000",0.0001,10000.0,3770000.0,0,0,0,0,0
2025-11-11 22:16:32,192.168.0.112,49.205.72.130,58987,53,17,DoS,"pps=10000.0, bytes/s=870000",0.0001,10000.0,870000.0,0,0,0,0,0
2025-11-11 22:16:32,192.168.0.112,49.205.72.130,63497,53,17,DoS,"pps=10000.0, bytes/s=870000",0.0001,10000.0,870000.0,0,0,0,0,0
2025-11-11 22:16:32,49.205.72.130,192.168.0.112,53,58987,17,DoS,"pps=10000.0, bytes/s=1440000",0.0001,10000.0,1440000.0,0,0,0,0,0
2025-11-11 22:16:32,192.168.0.112,49.205.72.130,59655,53,17,DoS,"pps=10000.0, bytes/s=870000",0.0001,10000.0,870000.0,0,0,0,0,0
2025-11-11 22:16:32,49.205.72.130,192.168.0.112,53,63497,17,DoS,"pps=10000.0, bytes/s=1150000",0.0001,10000.0,1150000.0,0,0,0,0,0
2025-11-11 22:16:32,49.205.72.130,192.168.0.112,53,59655,17,DoS,"pps=10000.0, bytes/s=1030000",0.0001,10000.0,1030000.0,0,0,0,0,0
2025-11-11 22:16:34,192.168.0.112,23.62.12.34,25913,443,6,Multi-Target-Scan,unique_dsts=8,0.225294828414917,13.315884883407147,719.0577837039859,0,0,0,0,0
2025-11-11 22:16:34,192.168.0.112,150.171.27.11,45347,443,6,DoS,"pps=191.4, bytes/s=10338",0.010447263717651367,191.4376868481709,10337.635089801228,0,0,0,0,0
2025-11-11 22:16:34,192.168.0.112,23.44.10.48,17846,443,6,Multi-Target-Scan,unique_dsts=8,0.38611531257629395,7.76969962673319,419.5637798435923,0,0,0,0,0
2025-11-11 22:16:34,192.168.0.112,13.107.4.254,65399,443,6,Multi-Target-Scan,unique_dsts=8,0.060274600982666016,33.18147225188877,1791.7995016019936,0,0,0,0,0
2025-11-11 22:16:34,192.168.0.112,204.79.197.222,14609,443,6,DoS,"pps=97.4, bytes/s=5262",0.020525693893432617,97.43884958938797,5261.69787782695,0,0,0,0,0
2025-11-11 22:16:34,150.171.27.11,192.168.0.112,443,45347,6,DoS,"pps=2171.5, bytes/s=117262",0.0009210109710693359,2171.526792648201,117262.44680300285,0,0,0,0,0
2025-11-11 22:16:34,204.79.197.222,192.168.0.112,443,14609,6,DoS,"pps=1781.8, bytes/s=96216",0.0011224746704101562,1781.7774001699236,96215.97960917588,0,0,0,0,0
2025-11-11 22:16:34,13.107.4.254,192.168.0.112,443,65399,6,DoS,"pps=20000.0, bytes/s=1080000",0.0001,20000.0,1080000.0,0,0,0,0,0
2025-11-11 22:16:34,192.168.0.109,192.168.0.255,57621,57621,17,DoS,"pps=10000.0, bytes/s=820000",0.0001,10000.0,820000.0,0,0,0,0,0
